"URL","FILE"
"http://lame.sf.net","file4/lib/arm64-v8a/liblame.so"
"http://lame.sf.net","apktool_out/unknown/file4/lib/arm64-v8a/liblame.so"
"http://musicbrainz.org                                                   http://www.id3.org/dummy/ufid.html","com/herman/ringtone/jaudiotagger/tag/id3/framebody/FrameBodyUFID.java"
"http://ringcute.com/category/","com/herman/ringtone/download/RingtoneCategoryActivity.java"
"http://www.ringcute.com/tutorial.html                                                   https://play.google.com/store/apps/details?id=com.herman.ringtone&rdid=com.herman.ringtone&referrer=utm_source%3dshareapp","a2/C0387c.java"
"https://%s/%s/%s","J1/c.java"
"https://creativecommons.org/licenses/by/4.0/                                                   https://creativecommons.org/licenses/by/1.0/                                                   https://creativecommons.org/licenses/by/3.0/                                                   https://creativecommons.org/licenses/by/2.0/                                                   https://mixkit.co/license/#sfxfree                                                   https://creativecommons.org/publicdomain/zero/1.0/","com/herman/ringtone/download/MusicPlayerActivity.java"
"https://creativecommons.org/licenses/by/4.0/                                                   https://creativecommons.org/licenses/by/1.0/                                                   https://creativecommons.org/licenses/by/3.0/                                                   https://creativecommons.org/licenses/by/2.0/                                                   https://mixkit.co/license/#sfxfree                                                   https://creativecommons.org/publicdomain/zero/1.0/","com/herman/ringtone/download/RingtoneDetailActivity.java"
"https://developer.android.com/reference/com/google/android/play/core/review/model/reviewerrorcode.html#","V0/a.java"
"https://firebase-settings.crashlytics.com/spi/v2/platforms/android/gmp/%s/settings","v1/C1085g.java"
"https://firebase.google.com/docs/crashlytics/get-started?platform=android#add-plugin","n1/C0938w.java"
"https://firebasestorage.googleapis.com/v0","S1/c.java"
"https://issuetracker.google.com/issues/new?component=413107&template=1096568","i0/C0846c.java"
"https://issuetracker.google.com/issues/new?component=907884&template=1466542","K/l.java"
