"URL","FILE"
"data::checkreqdbytes(byte                                                   data::checkdestbytes(dword)","file9/lib/arm64-v8a/libhorizon-usbd.so"
"data::checkreqdbytes(byte                                                   data::checkdestbytes(dword)","apktool_out/unknown/file9/lib/arm64-v8a/libhorizon-usbd.so"
"file:///","com/omnissa/horizon/client/android/unity/UnityManagerImpl.java"
"http://%s","file9/lib/arm64-v8a/libcrypto.so"
"http://%s","apktool_out/unknown/file9/lib/arm64-v8a/libcrypto.so"
"http://ctkipservice.rsasecurity.com","com/rsa/ctkip/m/mm.java"
"http://schemas.xmlsoap.org/soap/envelope/                                                   http://www.w3.org/2001/xmlschema                                                   http://www.w3.org/2001/xmlschema-instance","com/rsa/ctkip/m/pp.java"
"http://www.rsasecurity.com/rsalabs/otps/schemas/2005/11/ct-kip#ct-kip-prf-aes                                                   http://www.w3.org/2000/09/xmldsig#                                                   http://www.w3.org/2001/04/xmlenc#rsa-1_5                                                   http://www.w3.org/2001/xmlschema                                                   http://www.w3.org/2001/xmlschema-instance                                                   http://www.rsasecurity.com/rsalabs/otps/schemas/2005/09/otps-wst#securid-aes                                                   http://www.rsasecurity.com/rsalabs/otps/schemas/2005/11/ct-kip#","com/rsa/ctkip/m/ss.java"
"http://www.rsasecurity.com/rsalabs/otps/schemas/2005/12/ct-kip#ct-kip-prf-aes                                                   http://www.rsasecurity.com/rsalabs/otps/schemas/2005/12/ct-kip#","com/rsa/ctkip/tt/m/z.java"
"http://www.w3.org/2000/xmlns                                                   http://www.w3.org/xml/1998/namespace                                                   http://www.unicode.org/copyright.html                                                   http://www.w3.org/2001/xmlschema                                                   http://www.w3.org/2001/xmlschema-instance                                                   file://%s%s%s                                                   http://%s%s                                                   http://www.oasis-open.org/committees/entity/release/1.0/catalog.dtd                                                   https://%s                                                   http://www.w3.org/2002/08/xquery-functions                                                   http://%s:%d%s                                                   http://relaxng.org/ns/structure/1.0                                                   http://www.w3.org/2003/xinclude                                                   http://www.w3.org/1999/xhtml                                                   http://www.w3.org/tr/xhtml1/dtd/xhtml1-frameset.dtd                                                   http://www.w3.org/tr/xhtml1/dtd/xhtml1-transitional.dtd                                                   file:////etc/xml/catalog                                                   file://localhost/                                                   http://www.w3.org/2001/xinclude                                                   http://www.w3.org/tr/rec-html40/loose.dtd                                                   http://www.w3.org/2001/xmlschema-datatypes                                                   http://www.w3.org/2000/xmlns/                                                   http://www.w3.org/tr/xhtml1/dtd/xhtml1-strict.dtd                                                   file:///","file9/lib/arm64-v8a/libviewclient.so"
"http://www.w3.org/2000/xmlns                                                   http://www.w3.org/xml/1998/namespace                                                   http://www.unicode.org/copyright.html                                                   http://www.w3.org/2001/xmlschema                                                   http://www.w3.org/2001/xmlschema-instance                                                   file://%s%s%s                                                   http://%s%s                                                   http://www.oasis-open.org/committees/entity/release/1.0/catalog.dtd                                                   https://%s                                                   http://www.w3.org/2002/08/xquery-functions                                                   http://%s:%d%s                                                   http://relaxng.org/ns/structure/1.0                                                   http://www.w3.org/2003/xinclude                                                   http://www.w3.org/1999/xhtml                                                   http://www.w3.org/tr/xhtml1/dtd/xhtml1-frameset.dtd                                                   http://www.w3.org/tr/xhtml1/dtd/xhtml1-transitional.dtd                                                   file:////etc/xml/catalog                                                   file://localhost/                                                   http://www.w3.org/2001/xinclude                                                   http://www.w3.org/tr/rec-html40/loose.dtd                                                   http://www.w3.org/2001/xmlschema-datatypes                                                   http://www.w3.org/2000/xmlns/                                                   http://www.w3.org/tr/xhtml1/dtd/xhtml1-strict.dtd                                                   file:///","apktool_out/unknown/file9/lib/arm64-v8a/libviewclient.so"
"http://www.w3.org/xml/1998/namespace                                                   data:0x%p,                                                   data:%d                                                   http://%s.com/info?id=%u                                                   data:%s                                                   http://www.w3.org/2000/xmlns/                                                   file:///","file9/lib/arm64-v8a/libmks.so"
"http://www.w3.org/xml/1998/namespace                                                   data:0x%p,                                                   data:%d                                                   http://%s.com/info?id=%u                                                   data:%s                                                   http://www.w3.org/2000/xmlns/                                                   file:///","apktool_out/unknown/file9/lib/arm64-v8a/libmks.so"
"https://%s:%s/appblast/endpoint","com/omnissa/horizon/client/android/b0.java"
"https://docs.omnissa.com%s/bundle/horizonclientandroidguidev%s/page/horizonclientforandroidguide.html","com/omnissa/horizon/client/android/p.java"
"https://static.omnissa.com/uploads/general-terms.pdf                                                   https://www.omnissa.com/trust-center/#privacy-notices                                                   https://customerconnect.omnissa.com/downloads/details?downloadgroup=cart25fq4_oss_2412&productid=1027","com/omnissa/horizon/client/android/settings/SettingsActivity.java"
