"URL","FILE"
"http://ocsp.apple.com/ocsp03-aipca040                                                   http://www.apple.com/dtds/propertylist-1.0.dtd                                                   http://crl.apple.com/root.crl0                                                   https://www.apple.com/appleca/0                                                   http://ocsp.apple.com/ocsp03-applerootca0.","Payload/app.app/Frameworks/hermes.framework/hermes"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/GoogleService-Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RevenueCat.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RevenueCat.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PurchasesHybridCommon.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PurchasesHybridCommon.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RCT-Folly_privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/Promises_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/Promises_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/React-Core_privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/React-Core_privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/nanopb_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/nanopb_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/ReactNativeBlobUtilPrivacyInfo.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/ReactNativeBlobUtilPrivacyInfo.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/glog_privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/React-cxxreact_privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/React-cxxreact_privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseInstallations_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseInstallations_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/LaunchScreen.storyboardc/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCore_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCore_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/boost_privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PianoSDK_PianoConsents.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PianoSDK_PianoConsents.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PianoSDK_PianoCommon.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/ConsentViewController.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/ConsentViewController.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCoreInternal_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCoreInternal_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseMessaging_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseMessaging_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RNDeviceInfoPrivacyInfo.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RNDeviceInfoPrivacyInfo.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/GoogleUtilities_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/GoogleUtilities_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FBLPromises_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FBLPromises_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCrashlytics_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCrashlytics_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RNCAsyncStorage_resources.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/RNCAsyncStorage_resources.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCoreExtension_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/FirebaseCoreExtension_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/GoogleDataTransport_Privacy.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/GoogleDataTransport_Privacy.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","app.app/PianoSDK_PianoOAuth.bundle/Info.plist"
