"URL","FILE"
"data:revenue:price:quantity:productid:revenuetype:extra:callback:partnerid:eventtype:eventproperties:userproperties:groups:groupproperties:)                                                   https://cocoapods.org                                                   http://auth0.com/oauth/token-type/apple-authz-code                                                   https://id.personio.de/idp/token                                                   https://api.eu.amplitude.com/batch                                                   data:span:                                                   data:)                                                   http://ocsp.apple.com/ocsp03-applerootca0.                                                   http://auth0.com/oauth/grant-type/password-realm                                                   data:authheader:didfailwitherror:                                                   data:completionhandler:                                                   http://auth0.com/oauth/grant-type/passwordless/otp                                                   https://mobile-services.personio.de                                                   https://login.personio.com                                                   https://login.personio.com/oauth/token                                                   data:filepath:                                                   data:scale:                                                   data:didfailwitherror:                                                   https://login.personio.com/oauth/revoke                                                   https://streaming.split.io/sse                                                   data:options:error:                                                   data:options:documentattributes:error:                                                   https://events.split.io/api                                                   data:filename:                                                   http://auth0.com/oauth/grant-type/mfa-oob                                                   https://id.personio.de/idp/logout                                                   https://mobile-services.dev.personio-internal.de                                                   https://www.personio.de/                                                   https://api2.amplitude.com/2/httpapi                                                   https://api.github.com/repos                                                   https://a3432f96b5b14807ab4b7d540ff60e74@o31479.ingest.us.sentry.io/1468501                                                   https://auth.split.io/api/v2                                                   https://assets.cdn.personio.de/                                                   https://api.eu.amplitude.com/2/httpapi                                                   http://ocsp.apple.com/ocsp03-aipca040                                                   https://id.personio.de/idp/authorize                                                   https://login.personio.com/authorize                                                   https://sdk.split.io/api                                                   data:filename:contenttype:attachmenttype:                                                   https://mobile.personio.de                                                   http://auth0.com/oauth/token-type/facebook-info-session-access-token                                                   data:writetofile:options:error:method:                                                   data:error:                                                   https://github.com/                                                   https://tools.ietf.org/html/rfc6749#section-5.2                                                   data:filename:contenttype:                                                   https://stackoverflow.com/questions/8304702/how-do-i-create-a-nstimer-on-a-background-thread                                                   data:topath:                                                   http://localhost:8969/stream                                                   data:options:format:error:                                                   http://127.0.0.1                                                   data:writetofile:atomically:method:                                                   http://www.apple.com/dtds/propertylist-1.0.dtd                                                   http://crl.apple.com/root.crl0                                                   http://auth0.com/oauth/grant-type/mfa-otp                                                   data:totalbytessent:totalbytesexpectedtosend:                                                   https://telemetry.split.io/api/v1                                                   data:encoding:                                                   https://www.apple.com/appleca/0                                                   http://auth0.com/oauth/grant-type/mfa-recovery-code                                                   https://api2.amplitude.com/batch                                                   https://github.com/vtourraine/acknowlist                                                   data:revenue:price:quantity:productid:revenuetype:extra:callback:partnerid:attempts:)                                                   data:publishers                                                   https://id.personio.de","Personio.app/Personio"
"data:revenue:price:quantity:productid:revenuetype:extra:callback:partnerid:eventtype:eventproperties:userproperties:groups:groupproperties:)                                                   https://cocoapods.org                                                   http://auth0.com/oauth/token-type/apple-authz-code                                                   https://id.personio.de/idp/token                                                   https://api.eu.amplitude.com/batch                                                   data:span:                                                   http://ocsp.apple.com/ocsp03-applerootca0.                                                   data:)                                                   http://auth0.com/oauth/grant-type/password-realm                                                   data:authheader:didfailwitherror:                                                   data:completionhandler:                                                   http://auth0.com/oauth/grant-type/passwordless/otp                                                   https://login.personio.com/oauth/token                                                   https://login.personio.com                                                   https://mobile-services.personio.de                                                   data:filepath:                                                   data:scale:                                                   data:didfailwitherror:                                                   https://login.personio.com/oauth/revoke                                                   https://streaming.split.io/sse                                                   data:options:error:                                                   data:options:documentattributes:error:                                                   https://events.split.io/api                                                   data:filename:                                                   http://auth0.com/oauth/grant-type/mfa-oob                                                   https://id.personio.de/idp/logout                                                   https://mobile-services.dev.personio-internal.de                                                   https://www.personio.de/                                                   https://api2.amplitude.com/2/httpapi                                                   https://api.github.com/repos                                                   https://a3432f96b5b14807ab4b7d540ff60e74@o31479.ingest.us.sentry.io/1468501                                                   https://auth.split.io/api/v2                                                   https://assets.cdn.personio.de/                                                   https://api.eu.amplitude.com/2/httpapi                                                   http://ocsp.apple.com/ocsp03-aipca040                                                   https://id.personio.de/idp/authorize                                                   https://login.personio.com/authorize                                                   https://sdk.split.io/api                                                   data:filename:contenttype:attachmenttype:                                                   data:writetofile:options:error:method:                                                   http://auth0.com/oauth/token-type/facebook-info-session-access-token                                                   https://mobile.personio.de                                                   data:error:                                                   https://github.com/                                                   https://tools.ietf.org/html/rfc6749#section-5.2                                                   data:filename:contenttype:                                                   https://stackoverflow.com/questions/8304702/how-do-i-create-a-nstimer-on-a-background-thread                                                   data:topath:                                                   data:options:format:error:                                                   http://localhost:8969/stream                                                   http://127.0.0.1                                                   data:writetofile:atomically:method:                                                   http://www.apple.com/dtds/propertylist-1.0.dtd                                                   http://crl.apple.com/root.crl0                                                   http://auth0.com/oauth/grant-type/mfa-otp                                                   data:totalbytessent:totalbytesexpectedtosend:                                                   https://telemetry.split.io/api/v1                                                   https://www.apple.com/appleca/0                                                   data:encoding:                                                   http://auth0.com/oauth/grant-type/mfa-recovery-code                                                   https://api2.amplitude.com/batch                                                   https://github.com/vtourraine/acknowlist                                                   data:revenue:price:quantity:productid:revenuetype:extra:callback:partnerid:attempts:)                                                   data:publishers                                                   https://id.personio.de","IPA Strings Dump"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Personio_PersonioUI.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/LaunchScreen.storyboardc/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Auth0_Auth0.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Auth0_Auth0.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Amplitude-Swift_AmplitudeSwift.bundle/PrivacyInfo.xcprivacy"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Amplitude-Swift_AmplitudeSwift.bundle/Info.plist"
"http://www.apple.com/dtds/propertylist-1.0.dtd","Personio.app/Kingfisher_Kingfisher.bundle/PrivacyInfo.xcprivacy"
